trip_id,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
trip_001458,taxi_4501,2021-06-18T17:00:00,2021-06-18T17:19:27.689964,1167,1.7,51,48,13.97,2.95,0.0,0,16.92,Credit Card,City Service,41.63035578080662,-88.00364396526663,41.7367367130683,-87.9932698499649
trip_001459,taxi_5699,2021-06-06T06:00:00,2021-06-06T06:23:29.226987,1409,2.8,14,70,17.81,2.44,6.5,2,28.75,Mobile,Flash Cab,41.688809705065204,-87.6260891826311,41.75577017443507,-88.02889908202555
trip_001460,taxi_3795,2021-06-06T22:00:00,2021-06-06T22:58:55.939736,3535,3.9,21,28,32.55,6.4,0.0,1,39.95,Credit Card,Chicago Taxi,41.85351155317373,-87.99119875883972,41.82077516142288,-87.78184698618833
trip_001461,taxi_5180,2021-06-18T20:00:00,2021-06-18T20:22:25.929439,1345,1.2,5,38,13.89,4.09,0.0,0,17.98,Cash,Chicago Taxi,41.87166301939151,-87.29746582062755,41.57571206165664,-87.7565312288375
trip_001462,taxi_9067,2021-06-01T21:00:00,2021-06-01T21:47:22.694819,2842,6.2,51,55,33.87,6.85,0.0,0,40.72,Credit Card,Yellow Cab,41.86160355222383,-87.97321173479251,41.997805747965515,-87.70878721010503
trip_001463,taxi_1907,2021-06-01T18:00:00,2021-06-01T18:24:32.221606,1472,1.7,67,27,15.58,1.85,0.0,0,17.43,Mobile,Blue Ribbon,41.78869818844441,-87.56405807680858,42.040903382917804,-87.43981105072935
trip_001464,taxi_8465,2021-06-17T11:00:00,2021-06-17T11:09:30.467709,570,1.3,10,42,9.57,1.95,6.5,0,18.02,Cash,Yellow Cab,42.12167201567669,-87.43592429030774,41.70241615130377,-87.77757327940587
trip_001465,taxi_4004,2021-06-03T05:00:00,2021-06-03T05:27:33.890464,1653,0.9,56,74,14.99,2.01,0.0,1,18.0,Credit Card,Blue Ribbon,41.925826973531095,-87.6617838774653,42.007831190055775,-87.5346792524909
trip_001466,taxi_9593,2021-06-07T02:00:00,2021-06-07T02:33:14.924983,1994,0.5,34,38,16.01,2.7,0.0,2,20.71,Credit Card,Yellow Cab,41.69526006864312,-87.33291160133761,41.552975409301276,-87.62775209554943
trip_001467,taxi_5889,2021-06-20T02:00:00,2021-06-20T02:24:10.480529,1450,2.2,31,62,16.73,2.68,0.0,0,19.41,Credit Card,Chicago Taxi,41.63189716372248,-88.01310353748822,41.69024847438247,-87.7505579196542
trip_001468,taxi_7071,2021-06-06T07:00:00,2021-06-06T07:17:38.591185,1058,1.0,58,3,11.65,1.81,0.0,0,13.46,Credit Card,Yellow Cab,41.85443968341459,-87.25544759890758,41.89850617516434,-87.9981280576987
trip_001469,taxi_3978,2021-06-13T08:00:00,2021-06-13T08:09:33.086321,573,0.5,3,58,7.72,2.3,0.0,0,10.02,Mobile,Chicago Taxi,42.03439491018177,-87.72771594669689,41.90871021914256,-87.59177009687558
trip_001470,taxi_7158,2021-06-27T16:00:00,2021-06-27T16:21:40.039066,1300,4.8,38,71,21.61,3.5,0.0,1,26.11,Credit Card,Chicago Taxi,41.99761140672754,-87.50927310777736,42.00665063998656,-87.36663827028154
trip_001471,taxi_3378,2021-06-04T19:00:00,2021-06-04T19:48:17.883021,2897,5.0,69,47,31.38,3.49,0.0,2,36.87,Credit Card,Blue Ribbon,41.93206620343895,-87.59499103875041,41.63815911112884,-87.5977281027857
trip_001472,taxi_6072,2021-06-13T13:00:00,2021-06-13T13:53:53.388868,3233,7.7,73,25,39.36,5.87,0.0,0,45.23,Cash,Flash Cab,41.61501292072961,-87.37865089905063,42.034246448364996,-87.87157767239552
trip_001473,taxi_1897,2021-06-07T00:00:00,2021-06-07T00:07:52.222793,472,1.1,53,3,8.53,1.82,0.0,1,11.35,Credit Card,Blue Ribbon,41.6430004897624,-87.53780842353275,41.824308897989056,-87.71583707349097
trip_001474,taxi_3849,2021-06-02T07:00:00,2021-06-02T07:14:01.943929,841,1.2,28,40,10.81,2.14,0.0,5,17.95,Credit Card,Flash Cab,41.86199626746803,-87.87368212148084,41.95208793578689,-87.56807991917218
trip_001475,taxi_9523,2021-06-16T10:00:00,2021-06-16T10:13:04.470486,784,3.3,18,72,15.35,3.71,0.0,5,24.06,Credit Card,City Service,42.04680816383543,-87.33219936284613,42.12601232263806,-87.34017382464658
trip_001476,taxi_8113,2021-06-06T00:00:00,2021-06-06T00:58:00.929378,3480,7.0,44,4,39.29,5.22,6.5,0,51.01,Credit Card,Flash Cab,41.793738558548,-87.43951578522491,41.87670025382886,-87.93271018603954
trip_001477,taxi_7265,2021-06-29T04:00:00,2021-06-29T04:31:49.796548,1909,2.9,74,49,20.83,2.71,0.0,0,23.54,Mobile,Blue Ribbon,41.928211699751635,-87.31123086315863,41.679979263312816,-87.60056475113673
trip_001478,taxi_3387,2021-06-19T04:00:00,2021-06-19T04:11:38.822850,698,3.9,25,68,16.03,4.02,6.5,0,26.55,Mobile,Chicago Taxi,41.752111494453885,-87.31093920618045,41.62211156153052,-87.37535372858024
trip_001479,taxi_3440,2021-06-12T09:00:00,2021-06-12T10:20:06.927927,4806,10.4,31,76,54.77,7.7,0.0,1,63.47,Mobile,Chicago Taxi,41.71314087342937,-87.33080487823152,42.062782153618876,-87.38397603059279
trip_001480,taxi_1016,2021-06-08T00:00:00,2021-06-08T00:16:24.119687,984,1.2,1,66,11.78,2.34,0.0,1,15.12,Credit Card,Chicago Taxi,41.7844037886292,-87.34181297189423,41.58756297826071,-88.0058792762948
trip_001481,taxi_2229,2021-06-17T12:00:00,2021-06-17T13:04:00.593570,3840,5.0,11,25,37.01,3.42,0.0,2,42.43,Credit Card,City Service,42.04413632587862,-87.39134017315835,41.565291197812186,-87.29372518619166
trip_001482,taxi_5575,2021-06-17T00:00:00,2021-06-17T00:33:13.650251,1993,6.4,11,38,29.37,1.69,0.0,2,33.06,Credit Card,Yellow Cab,42.064702090938674,-87.79288577405022,41.8218821409693,-87.43107654346711
trip_001483,taxi_8263,2021-06-27T20:00:00,2021-06-27T20:16:45.622793,1005,0.5,53,19,10.24,2.46,0.0,2,14.7,Credit Card,City Service,41.68230646239595,-87.82615982133078,41.5600907425391,-87.65378496384234
trip_001484,taxi_7401,2021-06-19T21:00:00,2021-06-19T21:06:12.283570,372,0.5,21,8,6.55,0.19,0.0,2,8.74,Credit Card,Flash Cab,41.98561272652396,-87.43962691507926,41.79698766174045,-87.94597697498612
trip_001485,taxi_2508,2021-06-06T20:00:00,2021-06-06T20:08:40.736328,520,0.5,63,61,7.41,0.34,0.0,0,7.75,Credit Card,Yellow Cab,42.139189473514136,-87.5976629036708,42.10949110061734,-87.99656471151643
trip_001486,taxi_9584,2021-06-12T05:00:00,2021-06-12T05:06:10.925534,370,2.5,69,34,11.11,2.18,0.0,0,13.29,Credit Card,Flash Cab,41.669063549649714,-87.6869068489545,41.60351210804541,-87.94386746314649
trip_001487,taxi_3805,2021-06-14T09:00:00,2021-06-14T09:08:17.485825,497,4.2,26,45,15.6,4.06,6.5,0,26.16,Credit Card,Yellow Cab,41.83031567280599,-87.3082665557912,41.8285530210017,-87.88606636613879
trip_001488,taxi_2287,2021-06-08T00:00:00,2021-06-08T00:15:52.296876,952,0.5,21,1,9.93,3.1,0.0,5,18.03,Credit Card,Yellow Cab,41.68132264204474,-87.71248035289065,42.045100421517915,-87.2663646300457
trip_001489,taxi_9122,2021-06-14T13:00:00,2021-06-14T13:19:02.958040,1142,1.3,70,74,12.94,2.43,0.0,0,15.37,Mobile,Blue Ribbon,41.622758527951184,-87.87539702387161,41.59460162173838,-87.51569909128435
trip_001490,taxi_1805,2021-06-13T15:00:00,2021-06-13T15:14:11.114043,851,1.3,22,75,11.15,2.31,0.0,0,13.46,Mobile,Yellow Cab,41.6345106789356,-87.73352916661491,41.85616117288024,-87.27153714408004
trip_001491,taxi_5665,2021-06-05T00:00:00,2021-06-05T00:18:56.454696,1136,2.4,7,31,15.29,3.34,0.0,1,19.63,Credit Card,Flash Cab,41.959229243919815,-87.38439966379634,41.78901574672937,-87.62265454466176
trip_001492,taxi_9186,2021-06-07T01:00:00,2021-06-07T01:22:26.929966,1346,3.0,66,22,17.87,3.66,6.5,1,29.03,Cash,Yellow Cab,41.5584081120817,-87.92081845021808,41.60536112432859,-87.65673973623356
trip_001493,taxi_2676,2021-06-26T03:00:00,2021-06-26T03:17:12.527821,1032,0.5,25,34,10.4,1.44,0.0,2,13.84,Credit Card,Blue Ribbon,41.65297177242869,-87.61309994256415,41.990728782846396,-87.65695532092813
trip_001494,taxi_4831,2021-06-30T07:00:00,2021-06-30T08:13:02.858741,4382,6.3,55,30,42.94,8.57,0.0,2,53.51,Credit Card,Flash Cab,42.07598583749675,-87.37153914263666,41.65632996504089,-87.50477460625223
trip_001495,taxi_6545,2021-06-14T14:00:00,2021-06-14T14:44:44.975611,2684,2.9,30,74,25.53,4.52,0.0,1,31.05,Credit Card,Yellow Cab,41.84569565259937,-87.48774454242819,41.87675901674859,-87.54067987544127
trip_001496,taxi_8431,2021-06-18T04:00:00,2021-06-18T04:20:57.455486,1257,4.1,62,8,19.76,3.21,0.0,5,27.97,Credit Card,Blue Ribbon,41.69156995073101,-87.7259322493179,42.01793151858869,-87.93276466214597
trip_001497,taxi_7162,2021-06-01T15:00:00,2021-06-01T15:09:33.779177,573,1.4,70,19,9.75,2.74,0.0,0,12.49,Credit Card,Flash Cab,41.6582693840142,-87.54666005760846,41.7467343613828,-87.92262628027089
trip_001498,taxi_6997,2021-06-17T18:00:00,2021-06-17T18:06:07.389671,367,0.6,2,43,6.83,1.49,6.5,5,19.82,Credit Card,Blue Ribbon,42.112235257498476,-87.50060200533326,41.79296081171676,-87.9297275857181
trip_001499,taxi_3854,2021-06-04T02:00:00,2021-06-04T02:11:52.471294,712,3.5,10,74,15.24,2.62,6.5,2,26.36,Cash,City Service,41.89072022168904,-87.27486676897571,42.00297780898588,-87.2860870299373
trip_001500,taxi_5399,2021-06-24T18:00:00,2021-06-24T18:12:16.444865,736,0.6,31,56,8.97,1.44,0.0,2,12.41,Credit Card,Chicago Taxi,41.875114583770056,-87.42332053454682,42.070846590472016,-87.28753047491112
trip_001501,taxi_1555,2021-06-06T09:00:00,2021-06-06T09:12:04.345929,724,0.9,30,70,9.5,2.86,0.0,0,12.36,Credit Card,Chicago Taxi,41.98005063544843,-87.84938295777225,42.13143936973155,-87.5313034765125
trip_001502,taxi_9391,2021-06-13T17:00:00,2021-06-13T17:10:09.719348,609,0.5,71,9,7.93,0.81,0.0,2,10.74,Credit Card,City Service,41.75806762331067,-87.5491473225016,41.854520941337434,-87.28005600684727
trip_001503,taxi_8231,2021-06-02T12:00:00,2021-06-02T13:01:14.581270,3674,3.5,12,46,32.48,5.69,6.5,5,49.67,Cash,Flash Cab,42.08711763267503,-87.72867733569396,41.78429770981193,-87.89320900118787
trip_001504,taxi_8405,2021-06-29T00:00:00,2021-06-29T00:49:21.232163,2961,8.6,36,49,39.79,6.07,0.0,0,45.86,Credit Card,Chicago Taxi,41.588088654217465,-87.54774481258576,42.134014429724544,-87.65408139461022
trip_001505,taxi_9879,2021-06-23T16:00:00,2021-06-23T17:27:20.761260,5240,6.8,20,74,49.1,12.7,0.0,1,62.8,Credit Card,Chicago Taxi,41.8483356478149,-87.37359097508244,42.05222700313071,-87.94640998649528
trip_001506,taxi_9092,2021-06-23T00:00:00,2021-06-23T00:09:04.452422,544,0.5,5,69,7.55,1.58,0.0,2,11.13,Mobile,Chicago Taxi,41.550392775529296,-87.53516043313601,41.959403236024976,-87.4160758123548
trip_001507,taxi_5412,2021-06-16T17:00:00,2021-06-16T17:17:36.704123,1056,0.5,4,47,10.54,3.53,6.5,0,20.57,Credit Card,Blue Ribbon,41.986613160161106,-87.78449845501416,41.82398126975831,-88.01934736352781
trip_001508,taxi_5580,2021-06-29T17:00:00,2021-06-29T17:05:32.976978,332,1.3,70,23,8.22,1.65,0.0,0,9.87,Mobile,City Service,41.710993463923955,-87.90395516792398,41.86415092524815,-87.68145134691243
trip_001509,taxi_6783,2021-06-17T19:00:00,2021-06-17T19:16:20.536427,980,0.5,38,24,10.09,3.95,0.0,0,14.04,Cash,Flash Cab,41.96011535316424,-87.45851158156364,42.05804586977923,-87.41837192540535
trip_001510,taxi_2689,2021-06-10T11:00:00,2021-06-10T11:14:51.599779,891,3.7,44,52,16.73,0.92,0.0,0,17.65,Cash,City Service,41.5977641687593,-87.50557640841009,41.74672840023012,-87.62356779717507
trip_001511,taxi_3914,2021-06-15T09:00:00,2021-06-15T09:57:19.236440,3439,5.8,44,50,36.26,8.15,0.0,5,49.41,Cash,Chicago Taxi,41.65311431320154,-87.2931482101135,41.682991276092835,-87.49432185755808
trip_001512,taxi_7062,2021-06-15T15:00:00,2021-06-15T15:17:03.583494,1023,2.2,14,29,14.16,1.31,0.0,2,17.47,Credit Card,Yellow Cab,41.88596011121846,-87.73702454942924,41.76948253076819,-87.28869731637347
trip_001513,taxi_7328,2021-06-21T21:00:00,2021-06-21T21:11:38.462872,698,0.5,72,42,8.45,0.46,0.0,2,10.91,Credit Card,Chicago Taxi,41.742264849346824,-87.65978529588578,41.95806183943438,-87.39011040769991
trip_001514,taxi_6023,2021-06-10T13:00:00,2021-06-10T15:00:00,7200,12.2,16,66,72.75,9.45,0.0,0,82.2,Credit Card,Yellow Cab,42.10579117312609,-87.95944248489214,41.83873040645868,-87.6626007308673
trip_001515,taxi_6465,2021-06-03T00:00:00,2021-06-03T00:06:43.417618,403,0.5,75,31,6.73,0.58,0.0,0,7.31,Mobile,Yellow Cab,41.601606103056206,-87.75862105363497,41.78671845186165,-87.97943419620249
trip_001516,taxi_6353,2021-06-13T12:00:00,2021-06-13T12:19:17.147247,1157,0.5,42,26,11.13,1.0,0.0,1,13.13,Credit Card,Flash Cab,41.98735948282559,-87.75711190331353,42.08165933138639,-87.39596894729446
trip_001517,taxi_2595,2021-06-21T07:00:00,2021-06-21T07:06:49.179932,409,0.5,31,55,6.76,1.45,0.0,5,13.21,Credit Card,City Service,41.57747530199315,-87.2821598314001,41.70945265421002,-87.37271593719909
trip_001518,taxi_5644,2021-06-30T17:00:00,2021-06-30T17:21:55.149532,1315,2.3,12,5,16.06,3.61,0.0,5,24.67,Mobile,Flash Cab,41.82397978477001,-87.55742498916858,42.11878509073374,-87.95238903942062
trip_001519,taxi_1985,2021-06-26T05:00:00,2021-06-26T05:05:17.158045,317,0.5,17,62,6.23,0.3,0.0,2,8.53,Credit Card,City Service,41.76659195481141,-87.86199205014287,41.85855346408538,-87.60375614847867
trip_001520,taxi_3242,2021-06-15T20:00:00,2021-06-15T20:28:36.733042,1716,3.5,43,72,21.16,0.76,0.0,1,22.92,Credit Card,Blue Ribbon,41.58502149562037,-87.79043586335162,42.01375533156202,-87.64484845152192
trip_001521,taxi_5579,2021-06-20T04:00:00,2021-06-20T04:20:14.542900,1214,0.5,39,22,11.46,1.76,0.0,2,15.22,Cash,Blue Ribbon,41.97366099061619,-87.64183330930898,42.13989235791922,-87.33546322781257
trip_001522,taxi_6562,2021-06-12T22:00:00,2021-06-12T23:20:50.773567,4850,8.1,76,55,49.71,13.63,6.5,2,71.84,Mobile,City Service,42.02256467213933,-87.37673892609091,41.722819573481864,-87.64837506932679
trip_001523,taxi_2359,2021-06-13T23:00:00,2021-06-13T23:23:29.324859,1409,2.8,55,43,17.85,1.04,0.0,2,20.89,Credit Card,Flash Cab,42.10954471461928,-88.04499395559735,41.57364131231401,-87.9252454888724
trip_001524,taxi_4761,2021-06-14T02:00:00,2021-06-14T02:28:44.814700,1724,3.4,76,30,21.02,3.8,6.5,0,31.32,Credit Card,Flash Cab,41.6286767392277,-87.34810261234155,42.07985043968797,-87.38833902409236
trip_001525,taxi_4413,2021-06-14T21:00:00,2021-06-14T21:23:54.065538,1434,5.0,1,42,22.78,2.99,0.0,0,25.77,Mobile,Blue Ribbon,41.570273581989646,-87.88672698358644,41.929803082759754,-87.60556315935759
trip_001526,taxi_5651,2021-06-08T18:00:00,2021-06-08T18:08:44.264372,524,0.5,39,37,7.43,0.64,0.0,5,13.07,Credit Card,Chicago Taxi,41.92014514081061,-87.74133948334197,41.921977360524686,-87.47660999601705
trip_001527,taxi_4638,2021-06-07T03:00:00,2021-06-07T03:16:18.353156,978,1.5,55,58,12.24,3.68,6.5,1,23.42,Credit Card,City Service,41.93588735645986,-87.93023625167072,41.55381922928871,-87.75696471425317
trip_001528,taxi_3747,2021-06-22T23:00:00,2021-06-22T23:36:35.939111,2195,0.5,48,37,17.18,4.32,6.5,5,33.0,Cash,Yellow Cab,41.86549659767049,-87.4056921910431,41.65372434723779,-87.61530822630091
trip_001529,taxi_4119,2021-06-05T12:00:00,2021-06-05T12:38:12.743205,2292,2.3,9,17,21.8,2.67,0.0,5,29.47,Cash,Chicago Taxi,41.63592756485342,-87.37706636401923,41.55425057095399,-87.80610444173773
trip_001530,taxi_1132,2021-06-04T22:00:00,2021-06-04T22:19:02.632592,1142,2.2,12,67,14.94,5.31,0.0,0,20.25,Cash,Blue Ribbon,41.70743422280046,-87.92187936184432,41.98052674928045,-87.67945112976429
trip_001531,taxi_8727,2021-06-02T00:00:00,2021-06-02T00:16:47.664720,1007,1.8,52,67,13.23,2.88,0.0,2,18.11,Credit Card,Blue Ribbon,41.65616469735022,-87.90546783864588,41.76005262351072,-87.67859085607023
trip_001532,taxi_5352,2021-06-12T02:00:00,2021-06-12T02:44:49.115434,2689,4.9,62,18,29.96,2.78,0.0,5,37.74,Credit Card,Flash Cab,42.06764264064082,-87.29628981928413,41.74526054326793,-87.55511078780751
trip_001533,taxi_8431,2021-06-22T19:00:00,2021-06-22T19:45:29.758830,2729,7.8,49,71,36.75,8.44,6.5,5,56.69,Cash,Yellow Cab,41.785497339307206,-87.61050073582513,41.65899150394629,-87.69837078475744
trip_001534,taxi_3876,2021-06-06T03:00:00,2021-06-06T03:14:18.341389,858,1.2,9,59,11.06,1.21,0.0,5,17.27,Cash,Flash Cab,41.81573898548132,-87.47624451680004,41.68036195602623,-87.59841212835673
trip_001535,taxi_6338,2021-06-25T20:00:00,2021-06-25T20:15:02.000016,902,0.7,24,23,10.18,2.28,0.0,0,12.46,Cash,Chicago Taxi,42.123115680665705,-87.32228677502388,41.678459097777285,-87.72044777940775
trip_001536,taxi_7997,2021-06-08T07:00:00,2021-06-08T08:13:03.871517,4383,8.8,42,75,48.68,7.63,6.5,0,62.81,Credit Card,City Service,41.691763238101316,-87.60947285804825,41.69187283469755,-87.91674893900692
trip_001537,taxi_5006,2021-06-28T20:00:00,2021-06-28T21:12:59.837876,4379,3.5,74,70,36.73,4.86,6.5,0,48.09,Cash,City Service,41.88356648209555,-87.80355086763633,41.80072523708115,-87.65871741935739
trip_001538,taxi_9078,2021-06-28T12:00:00,2021-06-28T12:19:56.095581,1196,0.5,29,21,11.35,2.89,6.5,1,21.74,Credit Card,City Service,41.698281182089,-88.03435175078486,41.74957450148927,-87.35765346137347
trip_001539,taxi_2908,2021-06-25T15:00:00,2021-06-25T15:31:40.320134,1900,0.5,24,58,15.46,1.27,0.0,1,17.73,Credit Card,Chicago Taxi,41.813277599227526,-87.90056422012424,41.65459833937947,-87.99409401916213
trip_001540,taxi_8676,2021-06-03T08:00:00,2021-06-03T08:12:35.113524,755,0.5,68,64,8.78,1.51,0.0,0,10.29,Credit Card,Flash Cab,41.84419649857843,-87.33369382132591,41.746126060805956,-87.58633715539435
trip_001541,taxi_3140,2021-06-24T19:00:00,2021-06-24T19:09:16.214973,556,0.5,20,4,7.62,0.08,0.0,2,9.7,Credit Card,Flash Cab,42.02594017698306,-87.73229465049981,42.02435144808639,-87.35961747137135
trip_001542,taxi_1616,2021-06-24T09:00:00,2021-06-24T09:22:11.169605,1331,4.5,6,34,21.22,5.47,0.0,0,26.69,Credit Card,Blue Ribbon,41.913947979260236,-87.29821849056474,42.08089525162698,-87.63510080275857
trip_001543,taxi_6723,2021-06-22T14:00:00,2021-06-22T14:23:41.725795,1421,2.9,27,48,18.05,2.37,0.0,2,22.42,Credit Card,City Service,41.66079372273443,-87.54005829373008,41.78660746033923,-88.00129519224947
trip_001544,taxi_5556,2021-06-02T17:00:00,2021-06-02T17:06:19.489194,379,3.7,39,31,13.68,3.13,0.0,0,16.81,Credit Card,Yellow Cab,42.038803636607526,-87.36585149887652,41.89431139076084,-87.96241532885901
trip_001545,taxi_4441,2021-06-03T20:00:00,2021-06-03T20:09:44.340957,584,0.7,74,12,8.22,2.27,0.0,0,10.49,Credit Card,Flash Cab,41.935747001665185,-87.91601594222057,42.106117078944,-87.29653796799852
trip_001546,taxi_2515,2021-06-15T20:00:00,2021-06-15T20:09:54.448495,594,3.4,39,26,14.38,0.83,0.0,5,20.21,Credit Card,City Service,41.9422528216296,-87.46206230216396,41.66571076537679,-87.56033585772963
trip_001547,taxi_7808,2021-06-09T09:00:00,2021-06-09T09:20:44.424936,1244,1.3,61,11,13.46,1.69,0.0,0,15.15,Cash,Chicago Taxi,41.849919145224675,-87.56304223556869,41.61910208230548,-87.73174439639797
trip_001548,taxi_3486,2021-06-28T00:00:00,2021-06-28T00:10:27.354944,627,0.5,15,27,8.03,0.57,6.5,0,15.1,Cash,Yellow Cab,42.070038533300696,-87.31080998956918,42.126068398924225,-87.72191078980832
trip_001549,taxi_2886,2021-06-29T04:00:00,2021-06-29T04:29:21.002507,1761,1.8,12,15,17.49,1.41,0.0,0,18.9,Credit Card,Blue Ribbon,41.79161777394044,-87.94639801434705,41.65842418689363,-87.95323456753786
trip_001550,taxi_6618,2021-06-02T08:00:00,2021-06-02T08:14:54.961719,894,0.5,68,57,9.6,2.29,0.0,1,12.89,Cash,Flash Cab,42.10528979132909,-87.45258152646016,41.67845353351693,-87.81511022107671
trip_001551,taxi_6526,2021-06-09T05:00:00,2021-06-09T05:06:24.555002,384,0.5,27,69,6.62,0.72,0.0,1,8.34,Credit Card,Flash Cab,41.823205950784505,-87.34850198826109,42.03675553188383,-87.42868099498158
trip_001552,taxi_3885,2021-06-05T10:00:00,2021-06-05T10:19:06.083485,1146,2.9,13,12,16.46,3.47,0.0,0,19.93,Mobile,Yellow Cab,42.02390219967836,-87.50356662634145,41.925209035835344,-87.93751102732463
trip_001553,taxi_6351,2021-06-15T09:00:00,2021-06-15T09:42:16.144414,2536,7.0,18,20,33.83,3.26,0.0,0,37.09,Credit Card,City Service,41.77534616200093,-88.0363080809117,42.0439429145667,-87.89507688462362
trip_001554,taxi_7234,2021-06-16T15:00:00,2021-06-16T15:12:30.215608,750,1.6,9,1,11.13,1.7,6.5,0,19.33,Cash,Chicago Taxi,41.90772164916354,-87.94743733537663,41.96673635058161,-87.6527535508663
trip_001555,taxi_8433,2021-06-01T17:00:00,2021-06-01T17:05:11.851394,311,0.5,16,19,6.19,0.66,0.0,0,6.85,Mobile,Flash Cab,41.80431727290974,-87.76278714209977,41.745983364610254,-87.75664751298804
trip_001556,taxi_1443,2021-06-14T02:00:00,2021-06-14T02:28:38.565666,1718,1.3,34,10,16.29,4.28,0.0,0,20.57,Cash,Yellow Cab,41.63450749661073,-87.66451803487429,41.58228923867252,-87.95150971793042
trip_001557,taxi_4781,2021-06-27T04:00:00,2021-06-27T04:38:23.197579,2303,2.9,72,64,23.23,0.86,0.0,0,24.09,Mobile,Yellow Cab,41.6498111021477,-87.55446017943908,41.81586874597747,-87.47276200077538
trip_001558,taxi_1366,2021-06-04T15:00:00,2021-06-04T15:30:58.021621,1858,4.5,53,30,24.12,2.12,0.0,1,27.24,Cash,Flash Cab,42.06600654101997,-87.62516223996822,42.11709146306419,-87.96436825786597
trip_001559,taxi_1124,2021-06-14T15:00:00,2021-06-14T15:23:48.951903,1428,3.2,29,37,18.84,5.74,0.0,0,24.58,Credit Card,Flash Cab,41.585188673994075,-88.03651188840784,41.76791206557146,-87.32592298742807
trip_001560,taxi_8396,2021-06-22T04:00:00,2021-06-22T04:11:25.347433,685,0.5,48,55,8.37,1.29,6.5,2,18.16,Mobile,Chicago Taxi,41.58892943130831,-87.69575018531012,41.95624108215443,-87.25156836898309
trip_001561,taxi_3825,2021-06-16T20:00:00,2021-06-16T20:22:19.040577,1339,2.6,32,33,16.85,4.32,0.0,0,21.17,Credit Card,Yellow Cab,41.632115497455466,-87.40192975252212,41.82704752579712,-88.0478143804636
trip_001562,taxi_2941,2021-06-02T21:00:00,2021-06-02T21:24:58.701993,1498,1.2,66,16,14.67,2.67,0.0,2,19.34,Credit Card,Flash Cab,41.56598724785192,-87.32082569160055,42.0255179527964,-87.6069253192553
trip_001563,taxi_5524,2021-06-05T06:00:00,2021-06-05T06:10:18.100901,618,0.5,12,63,7.98,1.38,0.0,1,10.36,Cash,Blue Ribbon,41.85976794828157,-87.61450189344211,41.86011115505142,-87.40013106628201
trip_001564,taxi_2759,2021-06-29T14:00:00,2021-06-29T14:09:00.724781,540,0.5,19,76,7.53,1.38,0.0,0,8.91,Credit Card,Yellow Cab,42.13452070061588,-87.48655698263167,41.828073200960915,-87.89361139828942
trip_001565,taxi_2665,2021-06-02T19:00:00,2021-06-02T19:10:58.261342,658,0.5,32,7,8.21,1.41,0.0,1,10.62,Credit Card,Flash Cab,41.749283574877865,-87.27497975201727,42.03779829235477,-87.81981975817013
trip_001566,taxi_5919,2021-06-23T15:00:00,2021-06-23T15:57:33.076675,3453,6.6,26,52,38.16,9.05,0.0,0,47.21,Cash,Yellow Cab,41.972438845917075,-88.03016788353068,41.88907872781946,-87.90461931020657
trip_001567,taxi_6821,2021-06-23T16:00:00,2021-06-23T16:07:14.746456,434,2.0,58,55,10.34,2.34,6.5,2,21.18,Credit Card,Chicago Taxi,41.702256392670456,-88.02625276324414,41.62229782444801,-88.04562665621184
trip_001568,taxi_7595,2021-06-09T11:00:00,2021-06-09T11:34:12.004611,2052,4.0,21,57,24.3,2.77,0.0,5,32.07,Mobile,Blue Ribbon,42.083781902761565,-87.70055291758065,41.63934813326121,-87.76741301068576
trip_001569,taxi_3264,2021-06-03T17:00:00,2021-06-03T17:40:57.271210,2457,7.8,61,3,35.16,9.09,0.0,2,46.25,Credit Card,Yellow Cab,42.13789368986787,-87.72761252871273,41.80533812686876,-87.80151897093606
trip_001570,taxi_1408,2021-06-15T02:00:00,2021-06-15T02:17:15.792155,1035,0.7,9,15,10.81,1.97,0.0,5,17.78,Credit Card,Blue Ribbon,41.90310857215071,-87.51677077730085,41.62459405175118,-87.84814670063645
trip_001571,taxi_5303,2021-06-01T20:00:00,2021-06-01T20:25:22.529872,1522,2.3,75,31,17.28,2.0,6.5,5,30.78,Credit Card,Chicago Taxi,41.59076682248956,-87.47807778976608,42.004372339099355,-87.36366374666984
trip_001572,taxi_1049,2021-06-27T22:00:00,2021-06-27T22:11:55.484271,715,0.5,41,32,8.55,1.63,0.0,5,15.18,Credit Card,City Service,42.02067461537773,-88.01616245951938,41.91633504156254,-87.64853117443384
trip_001573,taxi_9141,2021-06-26T03:00:00,2021-06-26T03:28:31.798056,1711,1.9,51,68,17.4,3.74,6.5,0,27.64,Credit Card,Flash Cab,41.938816148333785,-87.89106897435637,41.90419029342689,-87.50187542962863
trip_001574,taxi_5794,2021-06-18T16:00:00,2021-06-18T16:07:12.197226,432,0.5,14,53,6.9,2.37,0.0,1,10.27,Credit Card,Yellow Cab,41.63906391806729,-87.66203566022722,42.12152781955498,-87.66198288512295
trip_001575,taxi_4822,2021-06-25T08:00:00,2021-06-25T08:07:15.415247,435,2.5,23,42,11.42,2.39,0.0,0,13.81,Credit Card,Flash Cab,41.676561251596965,-87.4988926531849,41.85923286826789,-87.57721994760561
